,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
169843,119887.0,-0.25958189216209,0.710256746273419,-1.5956980120129,-0.419462549708875,0.523892318807052,-0.892034272915995,0.457109651172639,0.313276477487917,0.574505201261673,-1.87954670959192,0.808449131730511,0.620416101490063,-0.479663523657859,-1.83951713158453,-0.7786527917028,0.0069545320191441,1.66511012249547,1.54582846329162,0.688537714707574,-0.305176197049411,0.136816279320385,0.648756568019671,0.139330041206335,-0.574300355993478,-0.0810256524187528,-0.586766210579027,-0.0812154376684684,-0.0797341556754505,50.0,0
59309,48787.0,1.05880335533674,-0.520655663218101,0.883910497264722,-0.250207794592127,-1.1201221022652,-0.455051666349154,-0.549130725064354,0.0278038985707054,0.308493322423018,-0.0973704316231642,1.50407769374211,1.12213008197776,0.706068403927965,-0.0038219983635284,0.731089106324187,0.863819720803137,-0.742942469138048,0.410582907536782,0.0862935119002718,0.187236164130391,0.237446816734381,0.525807858686609,-0.100555605347296,0.453031096999136,0.0597269311084747,1.45873797649888,-0.0924190828242847,0.0146792735346933,90.43,0
154114,100881.0,0.0842329652984125,0.113629330701123,1.68642881945682,-0.599941079227647,-0.218699887948014,0.300003816007568,-0.0167450166728546,0.0344102871577718,1.98215336042459,-0.700883871280954,1.27534355369255,-2.40902720293949,0.904446517000255,1.1215806951449,-0.929393337439305,0.847473670025048,-0.39229662692139,1.02617855544347,-0.36773357641713,-0.0782968310102157,-0.0475590449904964,0.254114695303518,0.0701305851902288,-0.460118120890683,-0.914742543482635,0.347466019380035,-0.145505125122065,-0.185877487375349,39.0,0
223046,143226.0,-6.74942406381781,3.66011347389005,-1.4697039031056,-0.902003609320656,-2.00567793707843,-0.474994221346018,-0.75220294708217,0.597294782804815,3.37945866066579,4.27903774788977,-1.16660903729091,-0.0380359954316037,-0.470247361739531,-0.887068309068394,0.673920905673487,-0.0961964363330367,-0.105030153863422,-0.0414489047895926,-0.060037623653361,0.0716053672564426,0.102962286502031,0.77514399097556,0.021887844871442,0.006539316200322,0.033298646478676,0.325516669508785,-3.58691792919185,-0.411201692586874,5.05,0
46559,42834.0,-2.37693491811431,2.34480483032131,-0.713171571968816,-0.47414139096949,-0.435230552872197,0.461940754643182,-0.863493396001702,1.92576994687502,-0.967739957715593,-0.392614922021569,-0.0273071003185797,1.57265641725178,1.61398404985027,1.13708023205079,0.255231922451322,0.884511739017772,-0.279737587657776,0.102699703589784,0.371788700373367,-0.0050802348792639,-0.100862039246816,-0.616753511594866,0.0330937503444567,-1.33697232414872,0.106341991786249,0.168664071853194,-0.129612106683466,-0.0567384881497219,10.71,0
46618,42858.0,-0.809199023253995,1.18380429909976,1.18714075105702,1.03680986993517,0.250173447368762,0.615946439078079,0.548934678795672,0.211265291025071,-0.193215794355922,0.495580230431743,0.742840999416552,0.428361708558439,-0.698914115051758,0.122896613882671,-0.363521341502222,-0.967837251611154,0.235649058409279,-0.0465753466294892,1.15080091950819,0.101780846918773,-0.0448736007419245,0.32246551902167,-0.209123469305095,-0.298967212559072,-0.145262111804454,-0.298321057323453,-0.29476717248428,-0.322468990566293,17.86,0
275975,166822.0,-0.350450859350223,0.704756006437091,0.795293321688091,-0.44374519854633,-0.345059679070958,-0.608901814347009,0.0807188773572584,0.396197564702047,0.275220122379013,-1.11185798261641,-0.968591172697189,0.836398839111619,0.926111893946471,-0.0003333146959946,0.12217432801396,0.23970560805456,-0.482110858815706,-0.209152131448656,-0.359423100823492,-0.191869719346585,-0.0298401926106718,-0.142077059523799,0.196439046532743,-0.0419122428798855,-0.637512290653104,-0.695654876661916,-0.0112418032849674,-0.0086035043465913,22.75,0
208686,137227.0,2.29931560353704,-1.32622614531013,-1.76703100474962,-1.87264235944497,-0.614115829159606,-0.547589942638486,-0.779970299619426,-0.123155789799477,-1.7336013566016,1.87370700806028,0.245835081912188,-1.23692799738092,-1.24847160777156,0.505324368420218,-0.352339425069608,-0.217650645096127,0.12056549373326,0.457671727231547,0.380764358603451,-0.457384873953071,-0.302032173332585,-0.653665551279046,0.266819067407183,0.188648355544201,-0.193382218165098,-0.33541180480317,-0.0465816109653656,-0.0649337207816417,34.95,0
56491,47451.0,-0.804592983291964,0.371025551331632,-1.52105864453059,-2.90772801737366,1.98083773850666,2.91119156970716,0.530032770206983,1.14331885234759,0.557152066793564,-1.64445407139992,-0.616825290237896,0.439612067133308,-0.28290416270246,0.630743848313507,0.0637845999334012,-0.486237078036616,-0.507407388109036,0.327693903758636,0.489022938894546,0.199505600131391,0.142682968727027,0.249220887261545,0.0947148010658529,1.00966004998776,0.160723016445193,-0.806059709157594,0.276710274376085,0.181471794835224,125.0,0
179091,123919.0,1.89058608656778,0.271313371274909,-0.157228323121675,4.06490697215124,-0.109914464205963,0.150174598627862,-0.230043675627516,0.061367449510347,-0.119158672716677,1.31884028053178,-1.83972323666779,-0.444583235719424,-0.984655529956358,-0.158500920031539,-1.86409916702964,0.410371962418018,-0.335591114812375,-0.376290145793659,-1.26229987777305,-0.382409205679457,0.0735813468733766,0.46700703162338,0.0924872995400063,0.0304982151737626,0.0746084323079592,0.134963505115136,-0.0080429919220247,-0.0489265599575134,0.0,0
242399,151478.0,1.92739807148996,-0.516950671364464,0.107110009889191,0.63489679805543,-1.07428420189076,-0.489986800598564,-0.818818891759458,0.0326619781498863,1.35569777970652,0.0230065177135971,-0.937548141923702,0.216457427771961,-0.0892784877156759,-0.22866121080233,0.75191902197176,0.636523560762165,-0.639870956842789,0.0867240100601202,-0.39166659896029,-0.175814517516357,0.0316719595414353,0.196289417132392,0.304329020304617,0.047646500673509,-0.555079334493611,0.16421567319673,0.0033462866118882,-0.0309647494271189,26.88,0
168103,119067.0,0.439943485086922,0.139158327913044,-3.0651759664658,-2.64963604676639,1.6548097725602,0.808006125055027,1.1669038206384,-1.78394559175809,0.123761729595375,-0.829468419823573,0.738912976486812,1.17330270018642,-0.167675672712715,1.08447303251132,-1.08243213241563,-0.91378038701554,-0.244820143927258,-1.4576506712793,-1.74659872392474,-0.748616080068912,1.99870890763386,1.01262299708729,-0.324420247579669,-0.804872819702313,-0.25603981538636,0.722559122861144,0.402319948626147,0.331569186813104,197.53,0
190189,128732.0,-1.18814203892797,-1.85756872586406,-0.14116964388854,-0.620326272214612,-1.43863318395891,0.0092027257938907,-0.314498124172629,-2.97987414898203,-1.26188750188524,-0.709410989527257,-1.13392191659682,0.368696618193311,0.65521785190455,0.377540901489154,-0.16535325038049,-1.03178193041787,-0.137723376612152,1.06419170175779,-1.57582861678501,1.48877515479484,-1.25111106694975,-0.537688467617405,-0.590019611332988,0.0849972009693634,0.313538729394758,0.533602021321619,-0.0619205766658975,0.365596319437462,669.0,0
261952,160253.0,-0.982538828978391,-0.126162487520023,1.37418734072914,-2.92656200380337,-1.29023790084806,-0.761534290242438,-0.6236703225796,0.503169227780995,-1.90525809258212,0.401300013415724,-1.60729512472731,-1.9461350993976,-1.38808247825188,-0.0592508925680342,-0.461542134753573,-0.140661096837354,0.553505421924097,0.251175945737506,-0.860149168807109,-0.43851871299553,-0.164784129967246,-0.19525046658567,-0.293740016090089,-0.0868932621668147,0.606941750213515,-0.108037996163654,0.14726863045755,0.0355034685642312,10.8,0
37937,39176.0,-3.78668091999991,-4.68588332314694,3.30071377375878,-1.72625768867575,2.44188360518949,-1.6146741624438,-2.67868044268631,0.747628306675888,2.77137373682834,-1.95167334043971,0.367453032515784,1.58568039703601,-0.86579210694672,-1.12638503910307,-2.09270432262873,-0.800039685632555,0.0059508547824309,0.243447711800057,-0.351956892891925,1.0054524814374,0.511342682582781,0.795853956314924,0.434320923221616,0.076323300892183,0.772540630014273,-0.0189875650352824,-0.237039655144941,-0.0932816593536634,100.86,0
187079,127375.0,-1.72432047954933,-1.79498896823612,-2.18070575650763,-0.166085980734882,-2.26117873743697,-0.0421186973870659,2.53051117496888,-0.549159461025829,-0.811844169306595,-0.0027011502035226,-1.45243603137521,-0.0036534641572417,0.44272153974474,0.366036340073208,-0.436440848007032,-1.6936695505673,0.0314919638431919,0.947092891336519,-0.305238054566224,-1.23720899873918,-0.504286957790338,-0.393627984407258,0.030563522925725,0.0348986908116256,-2.16406057824799,-0.795749826629101,0.689070005021352,-0.178917591184,693.24,0
236417,148799.0,2.11687921019288,-0.11912300274088,-1.61154889311835,-0.0235052665778136,0.601822983642312,-0.10084988181933,0.067452311048651,-0.113208795527265,0.340845754527386,0.237642801376213,-0.226766832207565,0.798073030988926,0.448790119209698,0.344077058261186,-0.585707091056629,0.479317832358187,-1.04927620430733,0.0437380218613149,0.949839076725323,-0.155297998504718,-0.325170966884214,-0.819449051332839,0.156356206171336,-1.37970132023921,-0.137966017099338,0.262587938871872,-0.0747457570162078,-0.0835816279639943,1.29,0
81743,59069.0,1.34372502062697,-1.34793959349308,0.286397559533156,-1.63708213803257,-1.16911459931052,0.361443606115403,-1.20899881949541,0.163465814209574,-1.90149317047591,1.51899892442968,0.694804699945097,-0.52348159374804,0.234534379602341,-0.120591985306974,0.412484027299334,-0.0186504884350834,0.17464897910188,0.288120119406227,-0.0159790698236703,-0.202906430938274,-0.306960831068466,-0.699262509555659,0.0386753819130977,-0.872846978880165,0.10207704910719,-0.3522656587913,0.0396701825096924,0.0187958578330914,80.65,0
40046,40070.0,-7.6808531902852,-1.50670122299081,-1.54752844948554,-2.25922930949693,0.421240345032575,0.594959156868394,-0.4542063416364,-6.8328691254094,4.47441453864973,2.94443313990132,0.582205889311813,0.83963377223695,-0.015859337716196,-1.64050308518229,0.518278938656066,0.186571231419037,-1.28313326904182,0.526755076910406,1.33503719912185,-3.59806441081966,3.88506751605035,-1.19258752461102,1.070075831116,-0.981116561277305,0.385602585485199,-0.254930625258194,-1.16705761956314,2.37419896166497,57.0,0
153414,98963.0,-0.122329751482241,0.581400849716534,-0.149999747192598,-0.950359383406362,1.76360589755402,1.87649989413491,0.390972386161456,0.593388544534913,1.21358858634748,-0.772014148218853,1.51107552878231,-2.28829909492296,0.507230292425836,2.03372353445706,-0.543265111291883,-0.821003826912222,0.950853018451995,-1.4248386569962,-1.13463106983915,-0.233392213223897,-0.32026708931832,-0.445354753515722,0.0917600117793081,-2.54676266680434,-0.750049990735054,0.281594955607941,0.276705890329234,0.0531695545981334,8.72,0
109399,71366.0,0.869331805112361,-0.767640116271604,1.03743405398735,1.00721616646029,-1.36505051060029,-0.276023417122949,-0.498799501653432,0.104874633015148,1.10740010886879,-0.277242696109369,-0.95018200186071,-0.239733680633732,-1.21901907861538,-0.113419826275577,0.361872973949682,0.244630147157922,-0.0956496440183207,-0.0443736216249842,-0.083290018422791,0.144753155710717,-0.0090200399290639,-0.261033213356231,-0.0947882882432282,0.406980267145543,0.151584285565601,0.303528155598258,-0.0219961021396255,0.0526099231902669,170.0,0
75829,56272.0,-3.36042194604127,-0.240995948289257,0.943071135860403,0.518583621170333,-1.19228679515118,-0.103994184128239,-1.20067999290589,1.59351945327596,-0.0329202245882865,-0.878689701151104,-0.0819926129780801,0.487419293716302,-1.09220372053745,0.816374875377298,-0.435635786813919,0.851039803848721,0.0673968050540601,0.808869628043313,0.618417528629282,-0.378971856834708,0.0236576102172769,-0.193690673058334,-0.29423675755421,0.0557830967044395,0.210837343285618,0.353031925025579,-0.0722579269233597,-0.535817736206588,53.12,0
186021,126920.0,2.15311476826218,-0.885560514069204,-0.316869636157508,-0.785437062647384,-1.21634947704634,-0.883941535609612,-0.918505942940761,-0.164058232954761,0.0283148421498816,0.700393867740593,-0.642871432995999,-0.181607975446766,0.58790529311524,-0.518711237088195,0.17347574821956,1.23519296192089,0.106889129340126,-1.56656540738575,0.613234743956509,-0.0078659584035596,-0.0377893343643401,-0.0762781108257632,0.382126043303985,0.0290969268466023,-0.488353330815657,-0.489106958725887,0.0147436254510294,-0.038699213779017,13.0,0
95065,65153.0,-0.98823836999803,0.596527646824134,2.33171154483173,0.171475797187229,0.177515323880972,-0.792520117364483,0.332389410387279,0.0701357264718195,-0.270177811451371,-0.722094241206412,-0.730585146316534,-0.388683393794538,-0.477987137870005,0.0917669973276549,0.80695178916963,0.499756412096865,-0.723829364664733,0.414608655136697,-0.932860118841389,-0.0381296426645081,0.233397191451376,0.514176973351954,-0.340946644511469,0.364758043534703,0.546380146265594,-0.32805159370232,0.0492145680376574,0.0789731141186102,6.16,0
255612,157307.0,1.989713490634,-0.413379908816513,-0.40008456159369,0.318013808102854,-0.726534418275765,-0.746331541985736,-0.465987703673104,-0.0733497056549316,1.12972770581181,0.0136805421737119,-1.00637380461893,0.0256217448812937,-0.484152516597116,0.0636082225613443,0.594391062418075,0.483497973371786,-0.513509815363911,-0.379573245258601,0.0195161493969002,-0.201288969445252,-0.271882377935369,-0.737046167944386,0.420594339647529,-0.138736331231225,-0.653942731899248,0.240374170461703,-0.046033004641949,-0.0440988918939407,20.99,0
30815,36090.0,1.09954631484416,0.708549569230069,-0.14975370763311,2.45271684796945,0.523274941748262,0.145265453944098,0.103173697337467,0.162652891938786,-1.01634342812773,0.292193881520292,1.38124165778664,0.0052383584914799,-0.638202461759595,-0.701337340072108,0.211201028150898,1.05142314035622,0.385802154147191,0.522424957620026,-1.15117666371721,-0.130979137792169,-0.0046743947567728,-0.0824543020683954,-0.107580137197327,-0.4332680352304,0.486002709375102,0.0697594533044344,0.0048890737618233,0.0333212900345712,18.0,0
126016,77898.0,-0.629450170297342,0.577894079900698,1.84585731568796,2.33440351642241,0.388115952893677,1.18126129282573,0.198563862607576,0.580731996516415,-0.950531630286878,0.395374092304054,0.855722804023812,-0.128172116637248,-1.79922005553781,0.434944232991509,-0.549187266018335,-0.413573802572302,0.403455668803076,-0.607258398738396,-0.212405914387213,-0.0445360443695947,-0.0293019620509403,-0.144850070189085,0.22322908702133,-0.351009728167979,-0.775948763531097,-0.140968506426331,0.166172595592416,0.156917662841777,49.95,0
83880,60067.0,-3.16642824204697,2.24725922113522,0.842742919004853,-1.94251611397426,-0.0767522427716941,-0.421145965660237,0.960102657191441,-0.790002217377113,1.80165266040778,2.84225418684212,1.94250845425874,0.248221980959496,-0.808921996250029,-0.943189668032824,0.238037543876466,-0.19023388501656,-0.891833727321191,-0.619690199826502,-0.833448987569998,0.372074648870094,0.0011297410356628,0.172499414747657,-0.0602255384062421,0.223604416782568,-0.570008871544095,0.413599403021727,-2.77074152505572,-1.04502506282401,3.84,0
196914,131754.0,-0.872253061322432,0.628758052519659,-0.534492051744683,-0.37312674174375,1.65946012175292,0.61577111661064,0.732674722940942,0.209652289773935,0.14583251943618,-0.772362829852729,0.275851907095665,-0.353779032508043,-0.783261667408907,-0.700738793197068,1.91222362100114,-1.27406827865287,1.61375387299256,-1.14089858346407,-1.56025438777042,-0.418212470280558,0.357194433467775,1.60602144884577,0.0984320464068109,-1.44647183807345,-0.798221261671054,-0.0928281735576012,-0.331379023082101,-0.3449626026069,15.69,0
282756,171120.0,1.9969355645811,-0.272395466123586,-0.247455248922159,0.463051886571286,-0.730913022358396,-0.767174971835931,-0.465264942325922,-0.0845428735501061,1.29397612738158,-0.156427191722705,-0.817711726191188,0.483242821937022,-0.0011140503079906,-0.0187504593378213,0.659509094851761,0.192331070592375,-0.533573446981763,-0.189038393311241,-0.076363066524952,-0.248500332884832,-0.184842401140482,-0.366409727619812,0.381196061316356,-0.0013005989254198,-0.430252570730756,-0.62374326249513,0.0359404157525162,-0.0319735376800963,0.12,0
101043,67706.0,-1.00765923893621,-0.339173595469629,2.80500577607556,-1.66419219539007,-0.707817458115069,0.707678855077602,-0.416775580361272,0.0072190519291056,0.932395706256553,0.553823762270063,-2.18341004431363,-1.43906992917979,-0.987474132120118,-1.97023658498492,-1.66973097292624,0.842647505457554,0.148554818930013,-0.91985377373211,0.835096966849477,0.33594526159591,-0.0772979382235239,0.571463989877061,-0.45027261105747,-0.547582952389949,0.669989471215891,-0.106861670686398,0.0179021007010622,-0.284788765025589,9.2,0
5069,4704.0,-0.401441625325966,1.20155165972875,2.45382758749343,3.23858763212075,-0.256914837175563,0.426676498645131,-0.0210525395554679,0.110572109923691,0.545337135053752,0.341642046465974,0.029303201136632,-2.51548845256366,2.20163276480083,0.996772614524764,-0.516764161840306,-0.359353969064511,0.966102076215492,0.451860116602269,0.679516768179624,0.2795238676077,0.0040059659954229,0.591569696326394,-0.144409048776905,0.384364822448221,-0.286725077706934,0.305414385790068,0.407878751684807,0.217462113650339,15.98,0
214737,139801.0,-1.48178390467827,0.560557268854845,1.19402231384032,0.537782649377684,0.921385814028579,1.00867800801632,-0.0610188009751533,0.654814788966804,-0.316650342699941,-0.0294440922024224,-0.257369274749015,0.0025576606902115,-0.386180056717678,0.296303126482727,0.382890996049569,0.389972827591391,-0.727640400150018,0.935742409724304,1.31849418668329,0.251739533223281,-0.250224740860842,-0.763892462006342,-0.250386629615155,-0.43455036294856,0.418706602621729,-0.683434889397801,-0.0806038965740424,-0.162623904945895,22.4,0
168318,119166.0,1.89989471038756,-1.44218581376523,-0.896114784056074,-1.03508979902251,-0.780882963601164,0.165466648856585,-0.884757514804909,0.0510456303311993,-0.145149798165758,0.80261440511174,0.142855740996877,0.0732477661054835,0.485846700756066,-0.30265851137784,-0.361687594509946,1.70464104412315,-0.447800566620491,-0.765513986515219,1.17799056616263,0.3056129968764,0.0350936756122238,-0.224230981148273,0.125656263363034,-1.1125290562972,-0.454679095467164,-0.451516942686499,-0.0155324116622669,-0.0357057654940518,155.0,0
19863,30606.0,-0.462272571748567,-0.355618578631163,2.04896085055191,-1.70609645027363,-1.08568033867223,-0.303080755125584,-0.704978607513728,-0.0574193981531952,-2.31611015516685,1.16988711181094,-1.01611437814484,-1.43570957636988,0.71056546582588,-0.629820732019185,1.11844759680966,-0.395721083525165,0.487111850112024,0.710778680686416,0.651369769705225,-0.171561016062442,-0.0322666725887981,0.285378878128778,-0.358489219631631,-0.109457062576022,0.220756948211125,0.0506881531350347,0.0064657357190392,0.0621156771004037,18.4,0
247358,153550.0,-0.874597553453764,1.08228727427593,1.34267598466435,-0.608317837476137,0.0962420599993729,0.18208286445568,0.159737386608652,0.510195019677546,-0.068382365118496,-1.2580635587451,-1.93345494387727,0.0032389314949069,0.560154111282092,0.0801093808084725,0.67829484075478,0.361465856119684,-0.583133440752372,0.361611214593008,0.827526249778421,-0.0752924649509237,-0.200775710290287,-0.634689146838954,-0.340699449536871,-1.02972654933352,0.476240374261448,-0.352616616992339,-0.0479004758298115,0.0034503983784101,5.92,0
4171,3749.0,1.4283226758285,-0.639265819534912,-0.899444417109149,-1.62767593603294,1.47204108726757,3.26972259098367,-1.18890691993476,0.713979179661183,0.361752823185362,0.28851872763596,1.00931996014305,-3.17391314789027,1.86668607528265,1.40936987386617,0.258100526398593,1.53176440048116,0.445652476826852,-0.868692695524697,0.771042801066719,0.193622358311008,-0.286570349198957,-0.890889569922056,0.0935505286130879,0.919304679247476,0.362156193084665,-0.506892226866803,-0.0172920144715115,0.0130093623784683,28.0,0
124308,77251.0,-0.390948881915666,0.645081456983094,1.80792619100969,0.294588717763719,-0.964396430852278,0.46907498086878,-0.869203104489693,0.845023797200803,-0.203394094082349,-0.370054935619627,1.28317714074755,0.913772561788036,0.435189634177454,0.194805937004804,1.18431484903536,0.54393913501808,-0.273719393542089,0.691112824729537,0.0666085828232831,-0.0914426595013804,0.43992397329711,1.2235552708774,0.0145135161394476,0.0872755970666286,-0.731930732588961,0.590090903315283,-0.0270489880004426,-0.0218470524190625,2.43,0
67408,52520.0,-0.628398335295569,-0.960843930673905,1.74261417570269,-2.48013593570294,-1.72545824830539,-0.238444637398117,0.0491022150983869,0.0607908606711469,-2.35019866830436,0.742193824497514,0.781887942853969,-0.933384044136102,-0.329471134599241,-0.283825295355746,-0.520020605735068,0.32060938210448,-0.15871529497472,1.04574928122064,-0.871378871174919,-0.003848734077394,0.188710324084562,0.490492480154895,0.270919804274256,0.265206605053744,-0.157275152097377,-0.326537740928425,0.0649210250721702,0.131219360280565,190.0,0
91438,63471.0,-0.826990989336633,0.148976524611131,2.73389842209087,-1.08048978756324,-0.310009379434426,0.569443764865204,0.349782066584309,0.209376375263883,0.409420729346303,-0.939393364832337,0.973519307987482,0.851008316823062,-0.409384689433509,-0.662822227447062,-1.30096197113486,-0.128671201022442,-0.151990437483823,-0.499223151470173,-0.119794592627288,0.0550152859910474,-0.135887272744212,-0.130853751405328,-0.160890781174049,0.0860666863361445,0.0328456070423802,0.837659610980714,-0.182852288582684,-0.17922378861517,44.86,0
210605,138054.0,-0.0771462380215068,0.599727408445278,-0.58394723016582,-0.0856533309927148,1.58833820497586,-0.367280111486065,0.651406840757445,-0.178398743599396,-0.0350122893111231,0.095265098465921,0.602800390284651,-0.050385649415569,-0.601957115027381,-0.802732821389868,-0.270096998124339,0.0967968827082116,0.268728111334278,0.64550438333335,1.40132690505274,0.117454620411655,-0.26278756138867,-0.408704558811875,0.0988871236659117,0.104751931763038,-1.54862563286567,0.111781002300527,0.249076306487728,0.105053509018815,2.97,0
228990,145752.0,0.571679685382702,-2.73890352965311,-1.75877859148513,1.20261293146263,-0.817551532864664,0.256899210585504,0.693456929941435,-0.259354853226471,1.37652849047423,-0.646011450798169,-1.37023476082604,1.0500471357916,0.769205994118048,-0.339203695663742,-1.08061231428752,-0.849750779301763,0.0989339741638865,-0.182845841749947,0.0027213272929589,1.32153805528284,0.689606575811577,0.80454051131817,-0.74206869310979,0.748614469210271,0.1947563588236,-0.0336061283586517,-0.114272538254587,0.0796004369876908,749.9,0
236047,148654.0,2.02993980692719,0.154036635216564,-1.49493113167971,0.530551495279398,0.1892356928541,-1.08917132800089,0.174231567141881,-0.236662857207475,0.475249145008318,-0.384101871626871,-0.0837028773434603,0.272247842480883,-0.14427012326155,-0.785210261970915,0.228274217854739,0.115456256227062,0.720783473649533,-0.547743811359025,-0.209359231642495,-0.185638565809008,-0.326611844972969,-0.837282875871634,0.41039430603571,0.989404521967708,-0.344827559251424,0.14571020583058,-0.0596579450071449,-0.0260816604279247,1.98,0
275326,166476.0,2.05967766970341,-0.105044765269312,-1.30298140409221,0.358086059287384,-0.102747144283274,-1.23092120743576,0.132300711604037,-0.307313265207392,0.778743340967611,0.0288895542147351,-0.870374729934036,-0.196642816888845,-0.835562994157694,0.643206518046565,0.928948110030796,-0.173927001649454,-0.437261263253685,0.0254685427172577,-0.295160828698941,-0.301142375206287,0.25199022190621,0.853106339307052,0.0062905661131881,-0.0706126666607243,0.215831999481242,-0.0916031814922552,-0.0197036586398706,-0.0602171822586961,4.59,0
120396,75814.0,-0.721698273703304,0.673338619246743,1.13521062856556,0.93370146058919,-0.410798958900237,0.970364355999876,0.0186246730451166,0.834998412257023,-0.483134266960243,-0.49558137799545,1.15575056485147,0.961192982783394,-0.238433474316399,0.534239735079833,0.22604673224007,-0.608603846892997,0.410244404179724,-0.16730350777517,0.051661420798629,-0.0222328768764583,0.340213710906281,0.90617432639914,0.269108916492528,-0.297015629739661,-0.839126610857677,-0.377184664031849,0.124533196603362,0.136239274893458,93.04,0
17196,28515.0,1.22664321751193,0.101988125681046,-0.0870724357678217,0.111523761951297,-0.281991583314467,-1.35602695846065,0.469049528636312,-0.371725091147646,-0.153671699698165,-0.145104903459876,-0.143505335848103,0.320964105685514,0.149313405391222,0.452515288575427,0.776253412489851,0.028739315121581,-0.177866550179088,-1.00474626725907,0.264952595921465,0.0196923253958069,-0.35510048745375,-1.15366330330158,0.109793213600188,0.420317892776113,0.197931784007355,0.699218091048912,-0.114860987123225,0.0075825462992318,50.4,0
240215,150490.0,-2.13172963449825,0.324008577832599,0.682444033543352,-0.35950310816382,-1.38040394233773,0.723861132573507,0.570271523455744,1.00618236770604,-0.40179184133371,-1.33889922942695,0.441824652371201,0.125810801713238,-1.23647569508626,1.03233420833549,0.553859941744664,0.689830788761968,-0.316950193305326,0.852530504136314,0.546343029062923,-0.259512338038815,-0.0264011761187241,-0.429270946082535,0.325383715009019,0.635279990645969,0.339122017104016,-0.451094234983799,-0.121451729223986,-0.326184750397297,254.49,0
236925,149023.0,1.02230290511149,-1.64106258171966,-1.88391210445084,0.572353410211974,0.140307018311644,0.408608295600155,0.62134175767477,-0.0929524556773629,0.481578950235011,-0.369035265958328,0.0697778271097773,0.892044902915036,0.710799443123181,0.53275891169707,1.58915138972136,-1.07489597933008,0.338077793565534,-1.43371151698228,-1.54777571458799,0.655708466853156,0.638143917914688,1.07867220560472,-0.335895478248613,-0.954476647050057,-0.126960625287361,-0.0561676657964727,-0.0481962602515069,0.0143872729855336,474.07,0
31261,36289.0,-1.95236730797413,-0.96599891498954,0.179407578236351,-0.358047530149646,-0.0828522558186306,-1.3944608224822,0.455932854784368,0.485269000542928,-0.22881192645259,-0.673177791043026,0.632932397635025,0.0732689438461901,-1.94066198468098,0.98077201704461,-1.1164768583454,0.218525486501656,-0.127982666955351,0.143052757292772,-0.13745264436316,0.572807111838352,0.333026926425314,0.131013198233029,0.458441380100508,0.549294550011526,-0.519799214467069,0.79302168259959,0.126507852288223,-0.0321925925973805,207.0,0
228006,145318.0,-0.448909286542863,0.0905238771932627,0.852368442532016,-0.294405757597561,0.777058990075126,-1.07955822386518,0.608592621881388,-0.334610210285123,0.358173476563416,-0.220745236422227,-1.06679499294608,-0.655376715518513,-1.18480457087672,0.0366572263637533,0.0596506589232036,-0.0880457750061965,-0.455299574296159,-0.282519948110584,-0.267377045072354,-0.259473321408201,-0.030495992846946,0.130385957894048,-0.242433611521052,-0.0034841555612546,-0.254449781200317,0.209269497398208,-0.209100187673953,-0.229164490818899,20.0,0
55531,46992.0,1.31685161420665,-0.0053425049621733,-0.170504366354911,-0.0080413800206827,-0.315894888036807,-1.09326806857715,0.161249780530485,-0.155797736842199,0.320260225469266,-0.0701493310664128,-0.99365828019197,-1.13970183746293,-2.23098186050265,0.863507214506529,1.14504344526302,0.372847690529764,-0.248483453158266,-0.558984439967105,0.480399404359722,-0.191100205051028,-0.498278169589615,-1.61949458687814,0.167405898147618,-0.170587366637826,0.0840738575587127,0.660472491709442,-0.118571618760309,-0.0049068627538717,15.99,0
57467,47922.0,-2.39107825571422,-6.53974843879001,-0.819944552490044,2.28220962378271,-3.26102466116946,0.612476502868514,1.60968641959603,-0.435764334353583,-0.351143468384828,-0.351886744119883,-1.05108796113911,0.67008950354617,1.1097390761483,-0.298873847656378,-0.395055259007698,-1.48431028966826,0.25145075468433,1.35362485212597,-1.3447937561292,3.32782235750901,0.610624881804837,-1.76544337221001,-1.57520981438264,0.444200989020064,-0.34654079453241,-0.657725808251122,-0.254493159533915,0.37101227509397,1898.8,0
78736,57674.0,-0.402808891365219,-2.49642961035543,-1.21758197020293,0.518287572387866,-0.11737283030305,0.921130864004656,1.19561517029108,-0.0369313386779645,-0.346477927946998,-0.660751656813664,0.829593009187428,0.87367317035289,0.662455130039291,0.664157552308271,1.88528783937347,-1.28074382353828,1.03595197905595,-2.54383547062706,-1.69014255677324,1.44591327896028,0.560864743660778,0.0088842995207299,-0.666802579525111,-0.810608810372319,-0.0369885992961768,1.11175599695433,-0.18898888274538,0.116233707293286,803.95,0
142877,84992.0,-3.0191254605321,3.67675252054561,-1.665703508839,0.456419443222483,-0.807675731818018,-1.39727145732858,0.164418780112049,0.83086770691182,0.948286170294179,2.89823251481091,-0.472058083337736,0.855816278937365,1.00127072142439,0.229872414226263,0.655017557227279,-0.599731787672974,0.0522463580899384,-0.318141030682782,0.0978369391415768,1.08496479049926,-0.16353573851621,0.559295095571137,0.19026384645559,0.383592965644114,-0.231729094794848,-0.508050520265629,-0.0590856508704188,-0.649342049127715,1.79,0
